SalePrice,PropertyType,NbrLivingUnits,SqFtLot,SqFtTotLiving,SqFtFinBasement,Bathrooms,Bedrooms,BldgGrade,YrBuilt,TrafficNoise,ZipCode,NewConstruction,city,state
257000,Single Family,1,7915,2330,0,2.25,3,7,2008,0,98042,False,Kent,Washington
321073,Single Family,1,5947,2010,0,2.5,3,7,2008,0,98042,True,Kent,Washington
210000,Single Family,1,5947,2010,0,2.5,3,7,2008,0,98042,False,Kent,Washington
249900,Single Family,1,5947,2010,0,2.5,3,7,2008,0,98042,False,Kent,Washington
252160,Single Family,1,4547,1996,0,2.25,1,7,2009,1,98042,True,Kent,Washington
275400,Single Family,1,6592,2010,0,3.0,4,7,2010,0,98042,False,Kent,Washington
235905,Single Family,1,5015,1780,0,2.5,3,7,2010,0,98042,True,Kent,Washington
234900,Single Family,1,5570,1630,0,2.5,3,7,2010,0,98042,True,Kent,Washington
255000,Single Family,1,8622,1590,400,1.75,3,7,1981,0,98031,False,Kent,Washington
255000,Single Family,1,7140,1710,700,1.75,4,7,1968,0,98032,False,Kent,Washington
270000,Single Family,1,8400,1200,0,1.0,3,7,1967,0,98032,False,Kent,Washington
320000,Single Family,1,7644,2050,810,2.5,4,7,1981,0,98032,False,Kent,Washington
269000,Single Family,1,7331,1770,530,2.5,4,7,1979,0,98032,False,Kent,Washington
319000,Single Family,1,7637,1990,750,2.5,3,8,1978,0,98032,False,Kent,Washington
320000,Single Family,1,8009,1660,680,2.5,4,7,1980,0,98032,False,Kent,Washington
227000,Single Family,1,7657,2500,1200,2.5,5,8,1977,0,98032,False,Kent,Washington
350000,Single Family,1,7841,1720,580,2.5,4,7,1977,0,98032,False,Kent,Washington
319000,Single Family,1,7366,1540,500,1.0,3,7,1978,0,98032,False,Kent,Washington
360000,Single Family,1,7701,3050,1490,2.0,3,7,1978,0,98032,False,Kent,Washington
358500,Single Family,1,7000,3030,1490,2.75,5,7,1978,0,98032,False,Kent,Washington
405000,Single Family,1,8146,1180,0,1.5,3,7,1940,0,98125,False,Seattle,Washington
350000,Single Family,1,8825,1260,0,2.0,3,6,1922,0,98125,False,Seattle,Washington
401650,Single Family,1,8146,1630,0,1.0,3,7,1952,0,98125,False,Seattle,Washington
338000,Single Family,1,8149,1280,0,1.0,4,6,1946,0,98125,False,Seattle,Washington
372000,Single Family,1,8555,2020,800,2.0,3,7,1957,0,98125,False,Seattle,Washington
386000,Townhouse,1,1778,1760,0,3.25,3,8,2008,0,98125,True,Seattle,Washington
377500,Single Family,1,8440,2160,0,2.0,4,7,1951,0,98125,False,Seattle,Washington
305000,Townhouse,1,1285,1420,0,2.25,3,7,2000,0,98125,False,Seattle,Washington
350000,Townhouse,1,1644,1550,0,2.25,3,7,2000,0,98125,False,Seattle,Washington
1110000,Single Family,1,15415,3600,1800,3.25,3,8,1955,2,98004,False,Bellevue,Washington
1250000,Single Family,1,15180,1870,0,2.5,3,7,1948,0,98039,False,Medina,Washington
390000,Single Family,1,5136,2200,800,2.5,3,8,1991,1,98126,False,Seattle,Washington
275000,Single Family,1,5963,1130,0,1.0,3,7,1961,0,98118,False,Seattle,Washington
440250,Single Family,1,9600,2080,840,2.75,4,8,1979,0,98034,False,Kirkland,Washington
375000,Single Family,1,11044,2840,0,2.5,4,8,2001,2,98034,False,Kirkland,Washington
107100,Single Family,1,8095,1610,0,1.75,4,6,1943,0,98146,False,Seattle,Washington
179999,Single Family,1,9675,960,0,1.0,2,6,1928,1,98146,False,Seattle,Washington
295351,Single Family,1,13260,2780,1390,1.75,4,7,1942,2,98188,False,Seattle,Washington
350000,Single Family,1,8100,2280,780,2.75,4,7,1962,0,98188,False,Seattle,Washington
240000,Single Family,1,6079,1270,0,1.5,2,7,1981,0,98133,False,Seattle,Washington
610000,Single Family,1,6000,2170,0,2.5,4,8,1997,2,98105,False,Seattle,Washington
540000,Single Family,1,3000,2020,1050,1.75,3,7,1906,0,98115,False,Seattle,Washington
1295000,Single Family,1,3997,3460,900,3.5,4,10,2004,0,98103,False,Seattle,Washington
499950,Single Family,1,3000,1690,620,2.0,3,7,1909,0,98103,False,Seattle,Washington
600000,Single Family,1,3000,1690,620,2.0,3,7,1909,0,98103,False,Seattle,Washington
1225000,Single Family,1,5618,4600,1550,3.0,4,9,2005,0,98103,False,Seattle,Washington
1234375,Single Family,1,5618,4350,1300,3.0,4,10,2005,0,98103,False,Seattle,Washington
600000,Single Family,1,4500,1760,0,2.0,4,7,1906,0,98103,False,Seattle,Washington
584000,Single Family,1,3400,1860,850,1.0,2,7,1920,0,98105,False,Seattle,Washington
585000,Single Family,1,4000,1370,0,1.0,3,8,1918,1,98105,False,Seattle,Washington
595500,Single Family,1,4000,1370,0,1.0,3,8,1918,1,98105,False,Seattle,Washington
495000,Single Family,1,3500,1610,710,1.0,2,7,1925,2,98105,False,Seattle,Washington
534950,Single Family,1,3500,1610,710,1.0,2,7,1925,2,98105,False,Seattle,Washington
350000,Single Family,1,3000,660,0,1.0,2,6,1912,3,98105,False,Seattle,Washington
507000,Single Family,1,2450,1350,290,1.0,3,7,1910,0,98105,False,Seattle,Washington
409000,Single Family,1,2340,850,0,1.0,2,7,1922,0,98105,False,Seattle,Washington
729500,Single Family,1,3000,1620,100,1.5,3,7,1910,0,98103,False,Seattle,Washington
877000,Single Family,1,6000,2820,840,3.5,4,8,1914,0,98103,False,Seattle,Washington
550000,Single Family,1,6120,2300,1050,1.75,3,8,1922,1,98103,False,Seattle,Washington
559000,Single Family,1,2640,1700,750,1.75,3,7,1923,0,98103,False,Seattle,Washington
803533,Single Family,1,3200,2420,850,2.25,4,8,1910,1,98105,False,Seattle,Washington
530000,Single Family,1,4080,2060,600,1.75,4,7,1922,2,98105,False,Seattle,Washington
790000,Single Family,1,4080,2050,0,1.75,3,8,1991,2,98105,False,Seattle,Washington
334000,Single Family,1,4080,1430,0,1.0,4,7,1924,2,98105,False,Seattle,Washington
428888,Single Family,1,4284,1570,800,1.75,3,6,1926,2,98105,False,Seattle,Washington
515000,Single Family,1,4284,1570,800,1.75,3,6,1926,2,98105,False,Seattle,Washington
390000,Single Family,1,6120,880,0,1.0,2,6,1906,1,98105,False,Seattle,Washington
720000,Single Family,1,3060,2100,700,2.25,4,9,1906,1,98105,False,Seattle,Washington
565000,Single Family,1,5100,1720,0,1.0,4,7,1920,0,98103,False,Seattle,Washington
380000,Single Family,1,3060,1400,0,2.5,3,7,1984,1,98103,False,Seattle,Washington
450000,Single Family,1,8929,890,0,1.0,3,7,1952,1,98004,False,Bellevue,Washington
875000,Single Family,1,15666,1340,120,1.75,3,7,1949,0,98004,False,Bellevue,Washington
769000,Single Family,1,19025,2210,750,1.75,4,7,1952,0,98004,False,Bellevue,Washington
950000,Single Family,1,19025,2210,750,1.75,4,7,1952,0,98004,False,Bellevue,Washington
305000,Single Family,1,8399,1500,0,2.5,3,7,1988,0,98003,False,Federal Way,Washington
274950,Single Family,1,8427,1930,0,2.25,3,7,1988,0,98003,False,Federal Way,Washington
180000,Single Family,1,7200,1660,0,2.25,4,7,1990,0,98003,False,Federal Way,Washington
1460000,Single Family,1,21190,3800,0,3.25,4,11,1996,0,98004,False,Bellevue,Washington
1799000,Single Family,1,19868,6100,540,4.0,5,11,1994,0,98004,False,Bellevue,Washington
350000,Single Family,1,8010,1970,560,2.25,4,7,1989,0,98003,False,Federal Way,Washington
312450,Single Family,1,7863,1800,0,2.5,4,7,1988,0,98003,False,Federal Way,Washington
340000,Single Family,1,7399,1710,0,2.25,3,7,1987,0,98003,False,Federal Way,Washington
297000,Single Family,1,6641,1900,420,2.25,3,8,1988,0,98003,False,Federal Way,Washington
321575,Single Family,1,6620,1580,0,1.75,3,7,1988,0,98003,False,Federal Way,Washington
172000,Single Family,1,6620,1580,0,1.75,3,7,1988,0,98003,False,Federal Way,Washington
419950,Single Family,1,4791,2390,370,2.5,4,8,2010,0,98065,True,Snoqualmie,Washington
339900,Single Family,1,3000,610,0,1.0,1,6,1915,0,98103,False,Seattle,Washington
387500,Single Family,1,3000,610,0,1.0,1,6,1915,0,98103,False,Seattle,Washington
340000,Single Family,1,9234,1440,0,1.75,3,7,1970,0,98059,False,Renton,Washington
260000,Single Family,1,8400,1390,0,1.5,3,7,1972,0,98059,False,Renton,Washington
534500,Single Family,1,6825,1470,0,1.75,3,7,1968,0,98033,False,Kirkland,Washington
463800,Single Family,1,7770,980,0,1.5,3,7,1968,0,98033,False,Kirkland,Washington
829950,Single Family,1,10258,4240,1530,2.5,4,8,1964,0,98006,False,Bellevue,Washington
440000,Single Family,1,24166,1920,540,2.0,3,9,1978,0,98006,False,Bellevue,Washington
629900,Single Family,1,9855,2490,1150,2.75,5,9,1974,3,98006,False,Bellevue,Washington
699000,Single Family,1,7274,1810,0,2.5,4,8,1987,0,98033,False,Kirkland,Washington
405000,Single Family,1,4098,2060,0,2.5,4,8,2002,0,98058,False,Renton,Washington
782000,Single Family,1,4629,2770,0,2.5,3,9,2003,0,98008,False,Bellevue,Washington
729950,Single Family,1,6146,2790,0,2.5,4,9,2003,1,98008,False,Bellevue,Washington
650000,Townhouse,1,1382,1400,340,2.5,3,8,2008,0,98136,False,Seattle,Washington
342450,Townhouse,1,1007,1030,265,1.75,2,7,2006,0,98136,True,Seattle,Washington
292450,Townhouse,1,2461,840,0,1.0,2,7,2006,0,98136,True,Seattle,Washington
349950,Townhouse,1,1066,1030,265,1.75,2,7,2006,0,98136,True,Seattle,Washington
265000,Single Family,1,11566,1640,520,1.5,3,7,1961,0,98001,False,Auburn,Washington
235000,Single Family,1,13036,2040,1020,1.5,4,7,1961,0,98001,False,Auburn,Washington
262000,Single Family,1,9600,1590,430,3.0,3,7,1962,0,98001,False,Auburn,Washington
324000,Single Family,1,9608,1590,0,2.5,3,7,1987,0,98001,False,Auburn,Washington
375000,Single Family,1,11646,2560,1280,2.0,4,7,1988,0,98001,False,Auburn,Washington
373500,Single Family,1,7772,1670,810,2.0,2,6,1919,0,98126,False,Seattle,Washington
410000,Single Family,1,6400,1460,730,1.5,2,7,1925,0,98126,False,Seattle,Washington
325000,Single Family,1,7425,1440,0,2.0,3,7,1965,0,98034,False,Kirkland,Washington
414500,Single Family,1,7000,2780,0,2.25,5,8,1965,0,98034,False,Kirkland,Washington
380000,Single Family,1,7200,2010,0,1.75,3,8,1966,1,98034,False,Kirkland,Washington
485500,Single Family,1,7200,1910,110,2.5,5,8,1966,1,98034,False,Kirkland,Washington
450000,Single Family,1,7200,2450,650,2.5,5,8,1965,1,98034,False,Kirkland,Washington
375000,Single Family,1,7300,2480,640,2.25,5,7,1965,0,98034,False,Kirkland,Washington
440000,Single Family,1,11091,2290,560,1.75,3,8,1965,0,98034,False,Kirkland,Washington
420000,Single Family,1,7500,1660,0,1.75,3,7,1966,0,98034,False,Kirkland,Washington
629900,Single Family,1,7500,2940,0,4.5,6,8,1966,0,98034,False,Kirkland,Washington
233500,Single Family,1,7500,2940,0,4.5,6,8,1966,0,98034,False,Kirkland,Washington
439950,Single Family,1,8658,2820,0,2.5,5,8,1966,0,98034,False,Kirkland,Washington
452000,Single Family,1,7500,2130,800,2.5,5,7,1967,0,98034,False,Kirkland,Washington
450000,Single Family,1,9389,2920,0,2.25,5,8,1967,0,98034,False,Kirkland,Washington
399900,Single Family,1,8932,1780,450,2.25,5,7,1967,0,98034,False,Kirkland,Washington
415000,Single Family,1,7875,1960,0,1.75,5,7,1968,0,98034,False,Kirkland,Washington
562000,Single Family,1,8000,2860,1080,3.0,3,7,1968,0,98034,False,Kirkland,Washington
375000,Single Family,1,8400,1820,0,2.25,4,7,1968,0,98034,False,Kirkland,Washington
495000,Single Family,1,8000,2440,1200,2.75,5,7,1972,0,98034,False,Kirkland,Washington
835000,Single Family,1,10763,4330,1810,2.5,6,8,1968,0,98034,False,Kirkland,Washington
494950,Single Family,1,8880,2510,1270,2.25,3,7,1974,0,98034,False,Kirkland,Washington
363000,Single Family,1,7815,1770,400,2.0,3,7,1973,0,98034,False,Kirkland,Washington
418000,Single Family,1,7968,1680,410,2.75,3,7,1974,0,98034,False,Kirkland,Washington
415000,Single Family,1,7811,1310,0,1.75,3,7,1976,0,98034,False,Kirkland,Washington
579000,Single Family,1,6825,3210,1400,2.75,4,7,1975,0,98034,False,Kirkland,Washington
385000,Single Family,1,7150,1410,440,2.0,3,7,1969,0,98034,False,Kirkland,Washington
450000,Single Family,1,8400,2100,860,2.5,4,7,1976,0,98072,False,Woodinville,Washington
344000,Single Family,1,7200,1560,370,2.25,3,7,1976,0,98072,False,Woodinville,Washington
449000,Single Family,1,7200,2090,630,2.5,4,7,1976,0,98072,False,Woodinville,Washington
310000,Single Family,1,7098,1640,400,3.0,3,7,1979,0,98072,False,Woodinville,Washington
278000,Single Family,1,9509,1170,0,1.5,3,7,1966,0,98001,False,Auburn,Washington
142000,Single Family,1,6164,1070,0,1.0,3,7,1967,0,98001,False,Auburn,Washington
250000,Single Family,1,8041,1370,0,1.75,3,7,1984,0,98003,False,Federal Way,Washington
263000,Single Family,1,8748,1330,0,2.0,3,7,1986,0,98003,False,Federal Way,Washington
153450,Single Family,1,10623,1340,0,1.75,3,7,1985,0,98003,False,Federal Way,Washington
211500,Single Family,1,8714,1480,0,1.0,3,7,1984,0,98003,False,Federal Way,Washington
340000,Single Family,1,7442,2630,0,2.5,4,9,2004,0,98092,False,Auburn,Washington
187000,Single Family,1,10196,1780,510,1.5,3,7,1967,0,98001,False,Auburn,Washington
283050,Single Family,1,7410,1370,0,1.5,4,7,1967,0,98001,False,Auburn,Washington
215500,Single Family,1,9021,1370,0,1.5,3,7,1967,2,98001,False,Auburn,Washington
320000,Single Family,1,7558,1440,0,1.75,3,7,1996,0,98030,False,Kent,Washington
323500,Single Family,1,7003,1660,0,2.25,3,7,1996,0,98030,False,Kent,Washington
349950,Single Family,1,6066,1890,730,2.5,4,7,1997,0,98030,False,Kent,Washington
403370,Single Family,1,9749,1450,0,1.0,3,6,1969,0,98072,False,Woodinville,Washington
435000,Single Family,1,7500,2190,1010,1.75,4,6,1969,0,98072,False,Woodinville,Washington
487500,Single Family,1,9450,2200,770,2.5,4,7,1969,0,98072,False,Woodinville,Washington
365000,Single Family,1,7350,1150,0,1.75,3,6,1968,0,98072,False,Woodinville,Washington
390000,Single Family,1,9785,1000,0,1.0,3,6,1968,2,98072,False,Woodinville,Washington
245000,Single Family,1,9785,1000,0,1.0,3,6,1968,2,98072,False,Woodinville,Washington
337500,Single Family,1,8268,1000,0,1.75,3,6,1969,0,98072,False,Woodinville,Washington
214900,Single Family,1,8268,1000,0,1.75,3,6,1969,0,98072,False,Woodinville,Washington
325000,Single Family,1,8974,1290,0,1.0,3,7,1976,0,98072,False,Woodinville,Washington
388600,Single Family,1,5400,1780,770,1.75,2,7,1951,0,98178,False,Seattle,Washington
424950,Single Family,1,2250,2000,460,3.25,2,9,1983,0,98178,False,Seattle,Washington
308000,Single Family,1,12500,1830,630,1.75,3,7,1947,0,98178,False,Seattle,Washington
395500,Single Family,1,6625,2830,1180,2.75,4,7,1948,0,98178,False,Seattle,Washington
415275,Single Family,1,6625,2830,1180,2.75,4,7,1948,0,98178,False,Seattle,Washington
339950,Single Family,1,6625,1870,910,1.75,2,7,1948,0,98178,False,Seattle,Washington
369900,Single Family,1,6625,1870,910,1.75,2,7,1948,0,98178,False,Seattle,Washington
295750,Single Family,1,5650,1200,0,1.0,3,7,1928,0,98178,False,Seattle,Washington
361000,Single Family,1,5650,2470,920,2.25,3,7,1973,0,98178,False,Seattle,Washington
3350000,Single Family,1,6600,4870,1600,3.75,3,12,1995,0,98119,False,Seattle,Washington
715000,Townhouse,1,1364,1530,0,2.5,3,9,2007,1,98119,True,Seattle,Washington
905000,Townhouse,1,1967,2660,790,2.5,3,9,2007,0,98119,True,Seattle,Washington
615000,Townhouse,1,941,1350,0,2.25,3,9,2007,1,98119,True,Seattle,Washington
897000,Townhouse,1,1369,1530,0,2.5,3,9,2007,1,98119,True,Seattle,Washington
897000,Townhouse,1,1369,1530,0,2.5,3,9,2007,1,98119,True,Seattle,Washington
1195000,Townhouse,1,1203,2060,610,2.5,3,9,2007,0,98119,True,Seattle,Washington
1050000,Townhouse,1,1973,2660,790,2.5,3,9,2007,0,98119,True,Seattle,Washington
1145000,Townhouse,1,1973,2660,790,2.5,3,9,2007,0,98119,True,Seattle,Washington
910000,Single Family,1,3200,1770,300,1.5,3,7,1916,0,98119,False,Seattle,Washington
2800000,Single Family,1,5130,4350,1080,3.5,4,12,2005,0,98119,False,Seattle,Washington
1015000,Single Family,1,6250,3330,1110,2.25,4,9,1924,0,98119,False,Seattle,Washington
1560000,Single Family,1,6400,2590,1200,2.0,3,8,1951,0,98119,False,Seattle,Washington
315000,Single Family,1,4802,900,0,1.0,2,6,1926,2,98144,False,Seattle,Washington
440000,Multiplex,2,5924,2710,840,2.0,4,7,1905,2,98144,False,Seattle,Washington
360000,Townhouse,1,1814,1360,220,2.5,3,8,2007,0,98144,True,Seattle,Washington
460000,Single Family,1,16510,1600,0,1.75,3,8,1984,2,98052,False,Redmond,Washington
320000,Single Family,1,7612,1170,0,1.75,3,7,1984,0,98031,False,Kent,Washington
353500,Single Family,1,8065,2010,920,1.75,3,7,1984,0,98031,False,Kent,Washington
323000,Single Family,1,7538,1790,700,1.75,3,7,1984,0,98031,False,Kent,Washington
624000,Single Family,2,5100,2360,1180,2.0,3,7,1955,1,98033,False,Kirkland,Washington
630000,Single Family,1,3570,1790,0,2.75,2,7,1952,0,98033,False,Kirkland,Washington
2250000,Single Family,1,6870,4180,1410,3.0,4,11,2004,0,98033,False,Kirkland,Washington
1470000,Single Family,1,11450,4210,0,3.25,5,11,1997,0,98033,False,Kirkland,Washington
1499000,Single Family,1,4786,2940,1470,2.75,3,8,1968,0,98033,False,Kirkland,Washington
1500000,Single Family,1,8588,3210,0,4.5,4,10,1999,0,98033,False,Kirkland,Washington
1420000,Single Family,1,11450,3510,0,3.0,4,9,1921,0,98033,False,Kirkland,Washington
1565550,Single Family,1,11450,3510,0,3.0,4,9,1921,0,98033,False,Kirkland,Washington
660000,Single Family,1,5725,1870,0,1.0,5,7,1949,0,98033,False,Kirkland,Washington
572500,Single Family,1,5788,1420,0,1.75,3,7,1960,0,98033,False,Kirkland,Washington
480000,Single Family,1,5400,1250,0,1.0,4,6,1946,0,98033,False,Kirkland,Washington
1275000,Single Family,1,7200,2050,0,2.75,3,9,1985,0,98033,False,Kirkland,Washington
2385000,Single Family,1,7200,5380,1620,5.25,5,12,2007,0,98033,False,Kirkland,Washington
675000,Single Family,1,7200,1310,110,1.0,3,7,1942,0,98033,False,Kirkland,Washington
730000,Single Family,1,4800,1260,180,0.75,2,6,1942,0,98033,False,Kirkland,Washington
700000,Single Family,1,4800,1260,180,0.75,2,6,1942,0,98033,False,Kirkland,Washington
483500,Single Family,1,3150,1320,0,2.0,3,8,1952,1,98033,False,Kirkland,Washington
1155000,Single Family,1,11893,1700,360,1.5,2,7,1930,0,98033,False,Kirkland,Washington
538000,Single Family,1,5772,1020,0,1.0,3,7,1961,0,98033,False,Kirkland,Washington
265000,Single Family,1,3600,1780,0,2.5,3,8,2013,0,98033,False,Kirkland,Washington
1825000,Single Family,1,12000,4840,0,3.25,5,12,2007,0,98033,False,Kirkland,Washington
1385000,Single Family,1,8400,3940,0,3.0,4,10,2004,0,98033,False,Kirkland,Washington
2200000,Single Family,1,10800,4910,890,4.75,5,11,2005,0,98033,False,Kirkland,Washington
753000,Single Family,1,7200,1150,0,1.0,4,7,1949,0,98033,False,Kirkland,Washington
553000,Single Family,1,7200,1040,0,1.75,3,6,1949,1,98033,False,Kirkland,Washington
700000,Single Family,1,7312,1120,0,1.75,3,6,1924,0,98033,False,Kirkland,Washington
1939000,Single Family,1,7440,5810,2020,5.0,4,10,2004,0,98033,False,Kirkland,Washington
885000,Single Family,1,8400,2070,0,2.0,4,7,1940,0,98033,False,Kirkland,Washington
1077000,Single Family,1,8400,2070,0,2.0,4,7,1940,0,98033,False,Kirkland,Washington
595000,Single Family,1,8752,1360,0,2.0,3,6,1942,0,98033,False,Kirkland,Washington
820000,Single Family,1,6349,2840,0,2.25,3,9,1950,0,98033,False,Kirkland,Washington
705000,Single Family,1,9052,1460,0,2.0,2,6,1900,0,98033,False,Kirkland,Washington
900000,Single Family,1,5222,2650,590,3.0,3,9,2005,1,98033,False,Kirkland,Washington
1650000,Single Family,1,6600,3430,0,2.5,4,11,2002,0,98033,False,Kirkland,Washington
1450000,Single Family,1,9780,3610,0,3.5,2,11,2003,0,98033,False,Kirkland,Washington
1600000,Single Family,1,8400,3690,0,2.75,3,10,2004,0,98033,False,Kirkland,Washington
575000,Single Family,1,7200,2460,880,1.75,3,7,1978,0,98033,False,Kirkland,Washington
565000,Single Family,1,8064,1010,0,1.0,3,7,1961,0,98033,False,Kirkland,Washington
1595000,Single Family,1,7200,3730,920,3.25,4,10,2006,0,98033,False,Kirkland,Washington
1260000,Single Family,1,7200,3730,920,3.25,4,10,2006,0,98033,False,Kirkland,Washington
570000,Single Family,1,8064,2090,0,2.75,4,7,1967,0,98033,True,Kirkland,Washington
1058900,Single Family,1,7680,3280,0,2.75,4,10,2006,0,98033,False,Kirkland,Washington
492500,Single Family,1,7200,1460,0,1.0,3,7,1965,0,98033,False,Kirkland,Washington
1495000,Single Family,1,10800,4030,0,3.75,4,10,2006,0,98033,True,Kirkland,Washington
1125000,Single Family,1,10800,4030,0,3.75,4,10,2006,0,98033,False,Kirkland,Washington
639000,Single Family,1,9000,1740,0,2.0,4,8,1958,0,98033,False,Kirkland,Washington
711000,Single Family,1,8840,1820,740,1.75,4,7,1968,0,98033,False,Kirkland,Washington
1199000,Single Family,1,8400,3540,0,3.5,4,10,2008,0,98033,True,Kirkland,Washington
1020000,Single Family,1,7200,3770,1230,3.25,4,9,1915,0,98033,False,Kirkland,Washington
725000,Single Family,1,10800,1970,500,2.5,3,7,1979,0,98033,False,Kirkland,Washington
1079000,Single Family,1,7200,3710,0,4.25,4,10,1989,0,98033,False,Kirkland,Washington
1900000,Single Family,1,9523,2980,0,3.25,4,11,2003,0,98033,False,Kirkland,Washington
1600000,Single Family,1,9523,2980,0,3.25,4,11,2003,0,98033,False,Kirkland,Washington
675000,Single Family,1,5222,1270,0,2.0,2,6,1942,1,98033,False,Kirkland,Washington
900000,Single Family,1,5002,2290,340,2.75,3,9,1995,0,98033,False,Kirkland,Washington
655000,Single Family,1,5002,2290,340,2.75,3,9,1995,0,98033,False,Kirkland,Washington
650000,Single Family,1,5100,850,0,1.0,2,6,1940,1,98033,False,Kirkland,Washington
525000,Single Family,1,5500,850,0,1.0,2,6,1950,0,98033,False,Kirkland,Washington
1001000,Single Family,1,5500,2880,0,3.0,3,9,1998,1,98033,False,Kirkland,Washington
525000,Single Family,1,5500,1500,0,2.0,3,7,1952,1,98033,False,Kirkland,Washington
619000,Single Family,1,5500,1500,0,2.0,3,7,1952,1,98033,False,Kirkland,Washington
699000,Single Family,1,7700,1330,0,1.5,3,7,1960,0,98033,False,Kirkland,Washington
712000,Single Family,1,5500,2130,0,2.0,4,7,1939,1,98033,False,Kirkland,Washington
640000,Single Family,1,5500,2750,920,3.25,4,8,1989,0,98033,False,Kirkland,Washington
535000,Single Family,1,5500,2410,890,3.25,3,8,1989,0,98033,False,Kirkland,Washington
598500,Single Family,1,5500,2210,0,2.5,3,8,1988,1,98033,False,Kirkland,Washington
463000,Single Family,1,5500,1060,0,1.75,3,6,1920,0,98033,False,Kirkland,Washington
852000,Single Family,1,5500,2020,650,3.0,4,8,1986,1,98033,False,Kirkland,Washington
1175000,Single Family,1,5500,3630,850,2.5,3,10,2006,1,98033,True,Kirkland,Washington
515000,Single Family,1,2533,1470,0,2.5,2,8,2005,0,98033,False,Kirkland,Washington
752500,Single Family,1,9600,3320,0,2.5,4,9,1922,0,98033,False,Kirkland,Washington
785000,Single Family,1,9600,3320,0,2.5,4,9,1922,0,98033,False,Kirkland,Washington
775305,Single Family,1,10800,3180,1590,2.75,4,8,1971,0,98033,False,Kirkland,Washington
365950,Single Family,1,7200,3430,0,2.5,4,9,2014,0,98033,False,Kirkland,Washington
427500,Single Family,1,10005,2110,1000,1.0,3,7,1924,0,98033,False,Kirkland,Washington
340000,Single Family,1,10227,1270,0,2.0,3,6,1968,0,98033,False,Kirkland,Washington
395000,Single Family,1,9760,1660,0,1.75,3,7,1964,0,98033,False,Kirkland,Washington
395000,Single Family,1,10043,3490,0,2.75,4,10,2008,0,98033,False,Kirkland,Washington
535000,Single Family,1,8743,2470,330,3.25,3,8,2012,0,98033,False,Kirkland,Washington
380000,Single Family,1,7467,1440,0,1.0,2,6,1940,0,98033,False,Kirkland,Washington
634900,Single Family,1,19360,2370,1180,1.75,3,7,1928,0,98033,False,Kirkland,Washington
433000,Single Family,1,9750,1550,0,1.5,5,7,1966,0,98033,False,Kirkland,Washington
770000,Single Family,1,6638,3450,880,2.5,5,11,2007,0,98033,True,Kirkland,Washington
1099950,Single Family,1,7304,4120,1050,3.5,4,11,2006,0,98033,False,Kirkland,Washington
634215,Single Family,1,7464,2900,0,2.5,3,9,2008,0,98033,True,Kirkland,Washington
355000,Single Family,2,13534,3270,0,3.5,5,9,2006,0,98033,False,Kirkland,Washington
749950,Single Family,1,7201,3010,0,2.75,5,8,2007,0,98033,True,Kirkland,Washington
690000,Single Family,1,7317,2420,0,2.5,4,8,1998,0,98033,False,Kirkland,Washington
680000,Single Family,1,7220,2290,0,2.5,3,8,1998,0,98033,False,Kirkland,Washington
380000,Single Family,1,10500,1160,0,1.75,3,7,1967,1,98033,False,Kirkland,Washington
378500,Single Family,1,10500,1160,0,1.75,3,7,1967,1,98033,False,Kirkland,Washington
751750,Single Family,1,8890,3600,0,2.75,4,9,2004,0,98033,False,Kirkland,Washington
552681,Single Family,1,7544,2210,0,2.5,3,8,2012,0,98033,True,Kirkland,Washington
439000,Single Family,1,7000,1030,0,1.5,3,7,1967,0,98033,False,Kirkland,Washington
760000,Single Family,1,10481,2670,0,2.5,3,9,2003,0,98033,False,Kirkland,Washington
825000,Single Family,1,8286,3570,0,3.5,4,9,2006,2,98007,True,Bellevue,Washington
700000,Multiplex,2,7279,2000,0,2.0,4,7,1963,0,98033,False,Kirkland,Washington
2095000,Single Family,1,26007,5450,0,2.5,4,12,1992,0,98033,False,Kirkland,Washington
349999,Single Family,1,11700,1390,0,1.75,3,7,1966,0,98033,False,Kirkland,Washington
279000,Single Family,1,7865,1010,0,1.5,3,7,1969,0,98033,False,Kirkland,Washington
1847500,Single Family,1,7300,4700,1100,4.0,3,11,2003,0,98033,False,Kirkland,Washington
675000,Single Family,1,12875,2760,1380,2.75,4,8,1973,0,98033,False,Kirkland,Washington
1244000,Single Family,1,14100,2790,0,2.25,3,9,2002,0,98033,False,Kirkland,Washington
496000,Single Family,2,9900,2310,970,1.75,4,7,1953,0,98033,False,Kirkland,Washington
360000,Single Family,1,10125,1010,0,1.0,3,7,1966,0,98033,False,Kirkland,Washington
597000,Single Family,1,10525,2310,0,2.0,3,7,1965,0,98033,False,Kirkland,Washington
446500,Single Family,1,9100,1010,0,1.75,3,7,1986,0,98033,False,Kirkland,Washington
466000,Single Family,1,8580,1290,0,1.75,3,7,1962,0,98033,False,Kirkland,Washington
435000,Single Family,1,11799,1470,410,1.75,3,7,1962,0,98033,False,Kirkland,Washington
729500,Single Family,1,6350,2290,900,2.5,3,8,1926,0,98116,False,Seattle,Washington
445000,Single Family,1,4500,2620,1310,1.75,3,8,1950,2,98116,False,Seattle,Washington
665000,Single Family,1,5250,3900,1280,3.0,5,8,1931,2,98116,False,Seattle,Washington
375950,Single Family,1,4500,1190,0,1.75,3,6,1922,0,98116,False,Seattle,Washington
